0.00005204273097990617,3.0602872340726175*^-14+0.*I,3.060287235187081*^-14+0.*I,3.060287229444443*^-14+0.*I,-1.5301436199076277*^-14-2.5538766271389193*^-23*I,-1.5301436141649898*^-14+2.5537463637019376*^-23*I,-1.5301436152794537*^-14-2.5537531033053668*^-23*I
0.000052691807273197326,3.296553493512019*^-14+0.*I,3.2965534947125234*^-14+0.*I,3.2965534885265324*^-14+0.*I,-1.648276749849005*^-14-2.785359359044569*^-23*I,-1.648276743663014*^-14+2.785213722664561*^-23*I,-1.6482767448635187*^-14-2.7852212575717685*^-23*I
0.00005334897883794293,3.551060408196958*^-14+0.*I,3.5510604094901466*^-14+0.*I,3.551060402826574*^-14+0.*I,-1.7755302074302653*^-14-3.037823663598345*^-23*I,-1.7755302007666928*^-14+3.037660840369176*^-23*I,-1.7755302020598813*^-14-3.037669264303001*^-23*I
0.00005401434663826782,3.82521622275813*^-14+0.*I,3.825216224151158*^-14+0.*I,3.825216216973133*^-14+0.*I,-1.9126081149680776*^-14-3.313171312900397*^-23*I,-1.9126081077900524*^-14+3.312989274172942*^-23*I,-1.9126081091830804*^-14-3.3129986924379445*^-23*I
0.000054688012897520185,4.120537903052217*^-14+0.*I,4.120537904552793*^-14+0.*I,4.120537896820597*^-14+0.*I,-2.0602689553922067*^-14-3.6134764562267665*^-23*I,-2.0602689476600108*^-14+3.6132729345731885*^-23*I,-2.060268949160586*^-14-3.613283464202694*^-23*I
0.00005537008111397641,4.438659529769082*^-14+0.*I,4.438659531385508*^-14+0.*I,4.4386595230563584*^-14+0.*I,-2.219329769049116*^-14-3.941001244707478*^-23*I,-2.2193297607199663*^-14+3.940773704805382*^-23*I,-2.219329762336392*^-14-3.9407854773050005*^-23*I
0.00005606065607674243,4.781341340047188*^-14+0.*I,4.7813413417884087*^-14+0.*I,4.781341332816218*^-14+0.*I,-2.3906706745096892*^-14-4.2982128719029315*^-23*I,-2.3906706655374986*^-14+4.297958479113455*^-23*I,-2.390670667278719*^-14-4.297971641177036*^-23*I
0.00005675984388185215,5.150479467123864*^-14+0.*I,5.1504794689995136*^-14+0.*I,5.150479459334637*^-14+0.*I,-2.5752397383943706*^-14-4.68780215859394*^-23*I,-2.575239728729494*^-14+4.6875177443658153*^-23*I,-2.5752397306051432*^-14-4.687532459187529*^-23*I
0.00005746775194856837,5.548116431911457*^-14+0.*I,5.548116433931914*^-14+0.*I,5.5481164235208736*^-14+0.*I,-2.7740582211612487*^-14-5.1127038237533596*^-23*I,-2.7740582107502083*^-14+5.11238584465206*^-23*I,-2.7740582127706656*^-14-5.112402295670094*^-23*I
0.00005818448903588522,5.976452444547627*^-14+0.*I,5.976452446724072*^-14+0.*I,5.97645243550926*^-14+0.*I,-2.988226227881219*^-14-5.576118589281834*^-23*I,-2.988226216666408*^-14+5.57576308443528*^-23*I,-2.988226218842853*^-14-5.575781477195807*^-23*I
0.000058910165259237796,6.437857578452865*^-14+0.*I,6.43785758079734*^-14+0.*I,6.437857568716706*^-14+0.*I,-3.21892879526675*^-14-6.081537293817142*^-23*I,-3.2189287831861153*^-14+6.081139834609073*^-23*I,-3.2189287855305904*^-14-6.081160398242993*^-23*I
0.00005964489210741952,6.934884884253175*^-14+0.*I,6.934884886778653*^-14+0.*I,6.93488487376535*^-14+0.*I,-3.467442448633239*^-14-6.632767186853869*^-23*I,-3.4674424356199367*^-14+6.632322822147329*^-23*I,-3.467442438145414*^-14-6.632345812624155*^-23*I
0.00006038878245971065,7.470284516127428*^-14+0.*I,7.470284518847882*^-14+0.*I,7.470284504829906*^-14+0.*I,-3.735142265072702*^-14-7.233960609769175*^-23*I,-3.735142251054726*^-14+7.233463804501614*^-23*I,-3.73514225377518*^-14-7.23348950760233*^-23*I
0.00006114195060322032,8.047018948740023*^-14+0.*I,8.047018951670506*^-14+0.*I,8.047018936570293*^-14+0.*I,-4.023509481920118*^-14-7.889646275060844*^-23*I,-4.0235094668199045*^-14+7.889090839503003*^-23*I,-4.0235094697503883*^-14-7.889119576263255*^-23*I
0.0000619045122504454,8.668279368954155*^-14+0.*I,8.668279372110885*^-14+0.*I,8.66827935584488*^-14+0.*I,-4.3341396926100794*^-14-8.604763379530757*^-23*I,-4.3341396763440755*^-14+8.604142395395934*^-23*I,-4.3341396795008046*^-14-8.604174523496904*^-23*I
0.00006267658455704713,9.337503333018917*^-14+0.*I,9.337503336419358*^-14+0.*I,9.337503318897562*^-14+0.*I,-4.6687516752703567*^-14-9.384698814441068*^-23*I,-4.668751657748561*^-14+9.384004546325619*^-23*I,-4.668751661149002*^-14-9.384040466362443*^-23*I
0.00006345828613985118,1.0058393786929016*^-13+0.*I,1.0058393790591985*^-13+0.*I,1.0058393771717445*^-13+0.*I,-5.0291969029017786*^-14-1.0235327741782554*^-22*I,-5.029196884027238*^-14+1.0234551540664108*^-22*I,-5.029196887690207*^-14-1.0234591699637176*^-22*I
0.00006424973709507042,1.083493955519267*^-13+0.*I,1.0834939559138433*^-13+0.*I,1.0834939538806714*^-13+0.*I,-5.417469787762195*^-14-1.1163057853450104*^-22*I,-5.417469767430475*^-14+1.1162190050153937*^-22*I,-5.4174697713762386*^-14-1.1162234948603776*^-22*I
0.0000650510590167563,1.16714374113733*^-13+0.*I,1.1671437415623692*^-13+0.*I,1.1671437393722293*^-13+0.*I,-5.835718716637349*^-14-1.2174877639140056*^-22*I,-5.83571869473595*^-14+1.217390742395342*^-22*I,-5.835718698986343*^-14-1.2173957621000284*^-22*I
0.00006586237501547978,1.2572515852518*^-13+0.*I,1.257251585709654*^-13+0.*I,1.2572515833504277*^-13+0.*I,-6.286257938055132*^-14-1.3278409033205288*^-22*I,-6.286257914462869*^-14+1.3277324319205254*^-22*I,-6.286257919041409*^-14-1.3277380441413715*^-22*I
0.00006668380973724537,1.354316070901509*^-13+0.*I,1.3543160713947112*^-13+0.*I,1.3543160688533446*^-13+0.*I,-6.771580367214378*^-14-1.4481964827311476*^-22*I,-6.771580341800714*^-14+1.448075210443587*^-22*I,-6.771580346732734*^-14-1.4480814846976819*^-22*I
0.00006751548938264077,1.458874273157737*^-13+0.*I,1.4588742736890161*^-13+0.*I,1.4588742709514477*^-13+0.*I,-7.294371379476529*^-14-1.5794611294579318*^-22*I,-7.294371352100842*^-14+1.579325545319242*^-22*I,-7.294371357413633*^-14-1.5793325601479204*^-22*I
0.00006835754172622633,1.5715047307988044*^-13+0.*I,1.5715047313711003*^-13+0.*I,1.5715047284221823*^-13+0.*I,-7.857523668738612*^-14-1.7226236480884107*^-22*I,-7.857523639249431*^-14+1.7224720632383353*^-22*I,-7.857523644972391*^-14-1.7224799059918482*^-22*I
0.0000692100961361647,1.692830647402566*^-13+0.*I,1.6928306480190451*^-13+0.*I,1.6928306448424608*^-13+0.*I,-8.464153252895751*^-14-1.878762470107136*^-22*I,-8.464153221129906*^-14+1.8785929964097932*^-22*I,-8.464153227294702*^-14-1.8786017645302972*^-22*I
0.0000700732835940966,1.8235233395683747*^-13+0.*I,1.8235233402324486*^-13+0.*I,1.8235233368106214*^-13+0.*I,-9.117616714951009*^-14-2.0490537767736185*^-22*I,-9.117616680732737*^-14+2.048864302851914*^-22*I,-9.117616687373478*^-14-2.0488741057384936*^-22*I
0.00007094723671526461,1.964305951346921*^-13+0.*I,1.9643059520622644*^-13+0.*I,1.9643059483762607*^-13+0.*I,-9.821529775164624*^-14-2.234780359620916*^-22*I,-9.821529738304588*^-14+2.234568525483347*^-22*I,-9.82152974545802*^-14-2.2345794853420354*^-22*I
0.00007183208976888654,2.1159574554290796*^-13+0.*I,2.1159574561996498*^-13+0.*I,2.1159574522290748*^-13+0.*I,-1.0579787296998272*^-13-2.43734128463204*^-22*I,-1.0579787257292523*^-13+2.4371044511572114*^-22*I,-1.0579787264998226*^-13-2.437116704375146*^-22*I
0.00007272797869878434,2.279316963232108*^-13+0.*I,2.2793169640621693*^-13+0.*I,2.279316959785053*^-13+0.*I,-1.139658483754612*^-13-2.658262430319421*^-22*I,-1.139658479477496*^-13+2.6579976474057107*^-22*I,-1.1396584803075571*^-13-2.6580113465977584*^-22*I
0.0000736350411442696,2.455288367729814*^-13+0.*I,2.455288368623959*^-13+0.*I,2.455288364016636*^-13+0.*I,-1.2276441861685686*^-13-2.899207982578194*^-22*I,-1.2276441815612453*^-13+2.8989119520023768*^-22*I,-1.2276441824553905*^-13-2.89892726802455*^-22*I
0.00007455341646128957,2.6448453447147155*^-13+0.*I,2.644845345677892*^-13+0.*I,2.644845340714869*^-13+0.*I,-1.3224226748388693*^-13-3.161992972406534*^-22*I,-1.3224226698758462*^-13+3.161662006394203*^-22*I,-1.3224226708390226*^-13-3.1616791300623617*^-22*I
0.00007548324574383759,2.8490367401633037*^-13+0.*I,2.8490367412008413*^-13+0.*I,2.849036735854657*^-13+0.*I,-1.424518372754744*^-13-3.448596947020525*^-22*I,-1.42451836740856*^-13+3.448226922675327*^-22*I,-1.4245183684460973*^-13-3.448246067067838*^-22*I
0.00007642467184562907,3.0689923735110946*^-13+0.*I,3.0689923746287335*^-13+0.*I,3.0689923688698076*^-13+0.*I,-1.5344961896350103*^-13-3.761178882935418*^-22*I,-1.5344961838760843*^-13+3.760765190564577*^-22*I,-1.534496184993723*^-13-3.760786594581169*^-22*I
0.00007737783940204917,3.3059292889462414*^-13+0.*I,3.3059292901501663*^-13+0.*I,3.305929283946634*^-13+0.*I,-1.652964647574887*^-13-4.102093449054371*^-22*I,-1.6529646413713545*^-13+4.1016309359121696*^-22*I,-1.6529646425752791*^-13-4.101654865036014*^-22*I
0.00007834289485237426,3.5611584893084026*^-13+0.*I,3.5611584906052753*^-13+0.*I,3.5611584839228106*^-13+0.*I,-1.7805792479954337*^-13-4.473908745798304*^-22*I,-1.7805792413129692*^-13+4.473391650176601*^-22*I,-1.7805792426098416*^-13-4.473418403703416*^-22*I
0.00007931998646226905,3.8360921898493663*^-13+0.*I,3.8360921912463625*^-13+0.*I,3.8360921840479913*^-13+0.*I,-1.9180460985238687*^-13-4.879425650786088*^-22*I,-1.9180460913254978*^-13+4.878847531050459*^-22*I,-1.9180460927224938*^-13-4.8788774413960115*^-22*I
0.00008030926434656595,4.132251631989326*^-13+0.*I,4.1322516334941754*^-13+0.*I,4.1322516257400685*^-13+0.*I,-2.0661258198717165*^-13-5.321698916494443*^-22*I,-2.0661258121176099*^-13+5.321052571439836*^-22*I,-2.0661258136224589*^-13-5.321086012176342*^-22*I
0.0000813108804923277,4.4512755002994763*^-13+0.*I,4.4512755019205054*^-13+0.*I,4.451275493567759*^-13+0.*I,-2.2256377543261114*^-13-5.804060185061437*^-22*I,-2.225637745973365*^-13+5.803337562582503*^-22*I,-2.2256377475943937*^-13-5.803374949434257*^-22*I
0.00008232498878219777,4.794928989279831*^-13+0.*I,4.794928991026009*^-13+0.*I,4.794928982028406*^-13+0.*I,-2.3974644991387167*^-13-6.330143084539468*^-22*I,-2.3974644901411136*^-13+6.329335183473147*^-22*I,-2.397464491887292*^-13-6.329376982363572*^-22*I
0.00008335174501804188,5.165113570095773*^-13+0.*I,5.165113571976763*^-13+0.*I,5.165113562284519*^-13+0.*I,-2.5825567898940084*^-13-6.903910600317684*^-22*I,-2.582556780201765*^-13+6.903007357184096*^-22*I,-2.582556782082754*^-13-6.903054088633572*^-22*I
0.00008439130694488521,5.563877511309872*^-13+0.*I,5.56387751333608*^-13+0.*I,5.563877502895568*^-13+0.*I,-2.7819387608751917*^-13-7.529684934226285*^-22*I,-2.7819387504346794*^-13+7.528675096014089*^-22*I,-2.781938752460888*^-13-7.5287273423876465*^-22*I
0.00008544383427514624,5.99342721181547*^-13+0.*I,5.993427213998109*^-13+0.*I,5.993427202751561*^-13+0.*I,-2.996713611531009*^-13-8.212180056046232*^-22*I,-2.9967136002844603*^-13+8.2110510440400685*^-22*I,-2.9967136024671*^-13-8.2111094569105025*^-22*I
0.00008650948871317542,6.45613940867473*^-13+0.*I,6.456139411025877*^-13+0.*I,6.456139398911064*^-13+0.*I,-3.228069710394772*^-13-8.956537223076333*^-22*I,-3.2280696982799585*^-13+8.955274974157313*^-22*I,-3.2280697006311053*^-13-8.955340280534184*^-22*I
0.00008758843398009736,6.954574327400523*^-13+0.*I,6.954574329933187*^-13+0.*I,6.954574316883077*^-13+0.*I,-3.4772871702253163*^-13-9.768363708506943*^-22*I,-3.4772871571752063*^-13+9.766952498309629*^-22*I,-3.4772871597078703*^-13-9.767025511078575*^-22*I
0.00008868083583896464,7.491489847439095*^-13+0.*I,7.491489850167289*^-13+0.*I,7.491489836109676*^-13+0.*I,-3.7457449307483544*^-13-1.0653775039407982*^-21*I,-3.7457449166907405*^-13+1.0652197286625825*^-21*I,-3.745744919418935*^-13-1.0652278915567334*^-21*I
0.00008978686212022457,8.069856761224274*^-13+0.*I,8.069856764163095*^-13+0.*I,8.069856749020196*^-13+0.*I,-4.0349283881835864*^-13-1.161944106510369*^-21*I,-4.0349283730406876*^-13+1.1617677119726446*^-21*I,-4.0349283759795083*^-13-1.1617768382481768*^-21*I
0.00009090668274750374,8.692875211225243*^-13+0.*I,8.692875214390951*^-13+0.*I,8.692875198078982*^-13+0.*I,-4.3464376137686064*^-13-1.2672636213610088*^-21*I,-4.346437597456637*^-13+1.267066409946931*^-21*I,-4.346437600622344*^-13-1.2670766132374849*^-21*I
0.00009204046976371388,9.363992395926475*^-13+0.*I,9.363992399336586*^-13+0.*I,9.36399238176529*^-13+0.*I,-4.681996206748884*^-13-1.3821294279040152*^-21*I,-4.68199618917759*^-13+1.3819089430326934*^-21*I,-4.6819961925877*^-13-1.381920350514974*^-21*I
0.00009318839735748438,1.008692164269935*^-12+0.*I,1.0086921646372734*^-12+0.*I,1.008692162744489*^-12+0.*I,-5.043460830813596*^-13-1.507406819629944*^-21*I,-5.043460811885753*^-13+1.5071603150215319*^-21*I,-5.043460815559138*^-13-1.5071730685948872*^-21*I
0.00009435064188992221,1.0865662953084385*^-12+0.*I,1.0865662957041366*^-12+0.*I,1.0865662936652247*^-12+0.*I,-5.432831486736751*^-13-1.6440395229083742*^-21*I,-5.432831466347633*^-13+1.64376392758713*^-21*I,-5.432831470304614*^-13-1.6437781862321243*^-21*I
0.00009552738192170874,1.170452513415374*^-12+0.*I,1.1704525138416215*^-12+0.*I,1.1704525116453006*^-12+0.*I,-5.852262578058474*^-13-1.793056805524276*^-21*I,-5.852262556095266*^-13+1.792748686244875*^-21*I,-5.85226256035774*^-13-1.7927646278111007*^-21*I
0.00009671879824053128,1.2608149638391236*^-12+0.*I,1.2608149642982787*^-12+0.*I,1.2608149619323968*^-12+0.*I,-6.304074831025028*^-13-1.955581231014131*^-21*I,-6.304074807366208*^-13+1.955236749970166*^-21*I,-6.304074811957759*^-13-1.9552545727378896*^-21*I
0.00009792507388885915,1.358153624398615*^-12+0.*I,1.3581536248932185*^-12+0.*I,1.358153622344685*^-12+0.*I,-6.790768134735743*^-13-2.1328371157754402*^-21*I,-6.790768109250408*^-13+2.132451981642658*^-21*I,-6.790768114196442*^-13-2.1324719078024244*^-21*I
0.00009914639419206509,1.4630070717612924*^-12+0.*I,1.463007072294081*^-12+0.*I,1.463007069548795*^-12+0.*I,-7.315035372532893*^-13-2.3261597514530277*^-21*I,-7.315035345080032*^-13+2.3257291669021448*^-21*I,-7.315035350407916*^-13-2.325751444249781*^-21*I
0.00010038294678689742,1.5759554612738985*^-12+0.*I,1.5759554618478199*^-12+0.*I,1.5759554588905918*^-12+0.*I,-7.879777321155633*^-13-2.5370054650172694*^-21*I,-7.879777291583351*^-13+2.5365240662690583*^-21*I,-7.879777297322566*^-13-2.5365489726669287*^-21*I
0.00010163492165030793,1.6976237368316786*^-12+0.*I,1.6976237374499088*^-12+0.*I,1.6976237342643761*^-12+0.*I,-8.488118700086056*^-13-2.7669625894755423*^-21*I,-8.48811866823073*^-13+2.7664243796775026*^-21*I,-8.488118674413032*^-13-2.7664522252960853*^-21*I
0.00010290251112863853,1.8286850885440243*^-12+0.*I,1.828685089209984*^-12+0.*I,1.8286850857785216*^-12+0.*I,-9.143425459877433*^-13-3.017763429331596*^-21*I,-9.14342542556281*^-13+3.0171617038463412*^-21*I,-9.143425432222404*^-13-3.0171928360133214*^-21*I
0.00010418590996717204,1.9698646773255748*^-12+0.*I,1.9698646780429484*^-12+0.*I,1.9698646743465703*^-12+0.*I,-9.849323405109765*^-13-3.2912973111004753*^-21*I,-9.849323368145981*^-13+3.2906245747852603*^-21*I,-9.84932337531972*^-13-3.2906593809588315*^-21*I
0.00010548531534005231,2.1219436470184257*^-12+0.*I,2.121943647791183*^-12+0.*I,2.1219436438094367*^-12+0.*I,-1.060971825500086*^-12-3.589624816656719*^-21*I,-1.0609718215183398*^-12+3.588872689689351*^-21*I,-1.060971822291097*^-12-3.588911603077767*^-21*I
0.00010680092688057669,2.2857634462414845*^-12+0.*I,2.2857634470739012*^-12+0.*I,2.2857634427847565*^-12+0.*I,-1.1428817252653144*^-12-3.914993307077226*^-21*I,-1.1428817209761699*^-12+3.91415241964307*^-21*I,-1.1428817218085866*^-12-3.9141959253501545*^-21*I
0.0001081329467118663,2.4622304838765995*^-12+0.*I,2.4622304847732815*^-12+0.*I,2.462230480153007*^-12+0.*I,-1.231115244248437*^-12-4.2698538508739465*^-21*I,-1.2311152396281624*^-12+4.268913728306899*^-21*I,-1.2311152405248444*^-12-4.268962368336593*^-21*I
0.0001094815794779194,2.652321143946762*^-12+0.*I,2.6523211449126704*^-12+0.*I,2.6523211399357024*^-12+0.*I,-1.3261605744618649*^-12-4.65687969217144*^-21*I,-1.326160569484897*^-12+4.6558286239303*^-21*I,-1.3261605704508053*^-12-4.6558830040409994*^-21*I
0.00011084703237505147,2.85708718762955*^-12+0.*I,2.85708718867003*^-12+0.*I,2.8570871833088312*^-12+0.*I,-1.4285435964953744*^-12-5.078986387886336*^-21*I,-1.4285435911341758*^-12+5.0778112815196774*^-21*I,-1.4285435921746553*^-12-5.0778720787099986*^-21*I
0.0001122295151837285,3.077661572290923*^-12+0.*I,3.0776615734117306*^-12+0.*I,3.0776615676366387*^-12+0.*I,-1.5388307890330075*^-12-5.539353773931388*^-21*I,-1.5388307832579154*^-12+5.5380399904799195*^-21*I,-1.538830784378723*^-12-5.5381079630512124*^-21*I
0.00011362924030079516,3.3152647197306144*^-12+0.*I,3.3152647209379515*^-12+0.*I,3.315264714717013*^-12+0.*I,-1.6576323629757765*^-12-6.041449917857132*^-21*I,-1.6576323567548377*^-12+6.03998109267529*^-21*I,-1.6576323579621752*^-12-6.040057086647981*^-21*I
0.00011504642277210707,3.571211268316405*^-12+0.*I,3.571211269616952*^-12+0.*I,3.5712112629157475*^-12+0.*I,-1.7856056375088046*^-12-6.589057250138102*^-21*I,-1.7856056308076*^-12+6.5874150850797085*^-21*I,-1.7856056321081476*^-12-6.587500047804634*^-21*I
0.00011648128032556941,3.846917346360298*^-12+0.*I,3.846917347761251*^-12+0.*I,3.8469173405427035*^-12+0.*I,-1.9234586767894227*^-12-7.186301054983843*^-21*I,-1.9234586695708748*^-12+7.1844650960538*^-21*I,-1.9234586709718283*^-12-7.184560084907919*^-21*I
0.00011793403340458662,4.143908406973144*^-12+0.*I,4.1439084084822555*^-12+0.*I,4.143908400706426*^-12+0.*I,-2.0719542073744863*^-12-7.83768055315212*^-21*I,-2.0719541995986573*^-12+7.835627929540045*^-21*I,-2.0719542011077684*^-12-7.835734127620675*^-21*I
0.000119404905201931,4.463827667740853*^-12+0.*I,4.463827669366472*^-12+0.*I,4.463827660990339*^-12+0.*I,-2.2319138380584932*^-12-8.548102795840843*^-21*I,-2.2319138296823598*^-12+8.54580793787832*^-21*I,-2.2319138313079785*^-12-8.545926669430636*^-21*I
0.00012089412169403199,4.808445201909715*^-12+0.*I,4.808445203660837*^-12+0.*I,4.808445194638055*^-12+0.*I,-2.4042226054662485*^-12-9.322919631709138*^-21*I,-2.4042225964434666*^-12+9.320353954145496*^-21*I,-2.404222598194588*^-12-9.320486695811222*^-21*I
0.00012240191167569412,5.179667731373411*^-12+0.*I,5.179667733259724*^-12+0.*I,5.1796677235403725*^-12+0.*I,-2.5898338705463807*^-12-1.0167968029339793*^-20*I,-2.58983386082703*^-12+1.0165099571882398*^-20*I,-2.5898338627133426*^-12-1.0165247979648332*^-20*I
0.0001239285067952486,5.579549175635742*^-12+0.*I,5.579549177667683*^-12+0.*I,5.579549167197988*^-12+0.*I,-2.7897745930527184*^-12-1.1089614047772817*^-20*I,-2.789774582583023*^-12+1.1086407078275646*^-20*I,-2.7897745846149644*^-12-1.108657300108872*^-20*I
0.00012547414159014102,6.010302015104002*^-12+0.*I,6.0103020172928144*^-12+0.*I,6.010302006014848*^-12+0.*I,-3.005151013190984*^-12-1.2094800801590569*^-20*I,-3.0051510019130173*^-12+1.2091215373501013*^-20*I,-3.00515100410183*^-12-1.2091400875572144*^-20*I
0.0001270390535229653,6.474309531574183*^-12+0.*I,6.474309533931978*^-12+0.*I,6.474309521783342*^-12+0.*I,-3.237154771861409*^-12-1.3191100765345355*^-20*I,-3.2371547597127734*^-12+1.3187092216301842*^-20*I,-3.237154762070568*^-12-1.3187299610515226*^-20*I
0.00012862348301794575,6.9741389936192405*^-12+0.*I,6.974138996159063*^-12+0.*I,6.974138983072542*^-12+0.*I,-3.48706950335288*^-12-1.4386772827823*^-20*I,-3.4870694902663595*^-12+1.4382291222643973*^-20*I,-3.4870694928061824*^-12-1.438252309080748*^-20*I
0.0001302276734978749,7.512555859819512*^-12+0.*I,7.512555862555415*^-12+0.*I,7.512555848458604*^-12+0.*I,-3.75627793695816*^-12-1.569082450325826*^-20*I,-3.756277922861351*^-12+1.5685814019770247*^-20*I,-3.756277925597254*^-12-1.568607325151195*^-20*I
0.0001318518714215113,8.092539078403566*^-12+0.*I,8.092539081350688*^-12+0.*I,8.092539066165596*^-12+0.*I,-4.046269546794329*^-12-1.7113079811803344*^-20*I,-4.046269531609236*^-12+1.7107478032753878*^-20*I,-4.046269534556359*^-12-1.7107767857060324*^-20*I
0.0001334963263214437,8.717297567932407*^-12+0.*I,8.717297571107055*^-12+0.*I,8.717297554749665*^-12+0.*I,-4.3586487921448986*^-12-1.866425327154365*^-20*I,-4.358648775787508*^-12+1.8657990420347765*^-20*I,-4.358648778962157*^-12-1.8658314447086252*^-20*I
0.00013516129084242855,9.390287970193289*^-12+0.*I,9.390287973613027*^-12+0.*I,9.390287955992839*^-12+0.*I,-4.6951439939067384*^-12-2.0356030636640385*^-20*I,-4.69514397628655*^-12+2.0349028699382598*^-20*I,-4.695143979706288*^-12-2.034939096393694*^-20*I
0.00013684702078020457,1.0115233773504287*^-11+0.*I,1.0115233777188037*^-11+0.*I,1.0115233758207564*^-11+0.*I,-5.05761689624238*^-12-2.2201156931118156*^-20*I,-5.057616877261906*^-12+2.2193328688905945*^-20*I,-5.057616880945656*^-12-2.2193733704281128*^-20*I
0.00013855377512079153,1.089614591221222*^-11+0.*I,1.0896145916180364*^-11+0.*I,1.0896145895734592*^-11+0.*I,-5.448072966328995*^-12-2.4213532475487718*^-20*I,-5.448072945883223*^-12+2.420478041027075*^-20*I,-5.448072949851368*^-12-2.420523322491097*^-20*I
0.00014028181608027965,1.1737344956330704*^-11+0.*I,1.1737344960605199*^-11+0.*I,1.173734493858101*^-11+0.*I,-5.868672489177446*^-12-2.6408317602924495*^-20*I,-5.8686724671532566*^-12+2.6398532700822775*^-20*I,-5.868672471427752*^-12-2.6399038952156917*^-20*I
0.00014203140914511493,1.2643485014059731*^-11+0.*I,1.2643485018664227*^-11+0.*I,1.264348499493977*^-11+0.*I,-6.3217425188920934*^-12-2.880204689460241*^-20*I,-6.321742495167636*^-12+2.879110726496844*^-20*I,-6.321742499772131*^-12-2.879167325886567*^-20*I
0.0001438028231128873,1.3619579479402482*^-11+0.*I,1.3619579484362454*^-11+0.*I,1.3619579458806469*^-11+0.*I,-6.8097897524792324*^-12-3.141275373194892*^-20*I,-6.8097897269232475*^-12+3.1400523113829115*^-20*I,-6.8097897318832195*^-12-3.140115589691635*^-20*I
0.00014559633013362674,1.467102876729893*^-11+0.*I,1.467102877264182*^-11+0.*I,1.4671028745112917*^-11+0.*I,-7.335514397413915*^-12-3.426010618888121*^-20*I,-7.335514369885011*^-12+3.424643222333281*^-20*I,-7.335514375227905*^-12-3.4247139684028364*^-20*I
0.00014741220575161478,1.5803650189689203*^-11+0.*I,1.580365019544458*^-11+0.*I,1.5803650165790453*^-11+0.*I,-7.901825109671664*^-12-3.7365555190889634*^-20*I,-7.901825080017538*^-12+3.7350267549962143*^-20*I,-7.901825085772912*^-12-3.735105850054961*^-20*I
0.00014925072894771813,1.7023710137760626*^-11+0.*I,1.7023710143960325*^-11+0.*I,1.7023710112016914*^-11+0.*I,-8.511855084852019*^-12-4.075249614548529*^-20*I,-8.511855052908604*^-12+4.0735404397545014*^-20*I,-8.511855059108305*^-12-4.073628869120229*^-20*I
0.00015111218218224942,1.8337958748384982*^-11+0.*I,1.8337958755063316*^-11+0.*I,1.8337958720653885*^-11+0.*I,-9.168979391397205*^-12-4.444644520821511*^-20*I,-9.168979356987776*^-12+4.442733645992679*^-20*I,-9.168979363666107*^-12-4.4428325103811746*^-20*I
0.0001529968514383625,1.97536672464935*^-11+0.*I,1.975366725368741*^-11+0.*I,1.9753667216621597*^-11+0.*I,-9.876833641779657*^-12-4.847523153141221*^-20*I,-9.876833604713839*^-12+4.845386775250948*^-20*I,-9.876833611907751*^-12-4.84549730649221*^-20*I
0.00015490502626598968,2.1278668169935726*^-11+0.*I,2.1278668177685023*^-11+0.*I,2.1278668137757754*^-11+0.*I,-1.0639334104931497*^-11-5.2869206927576803*^-20*I,-1.0639334065004226*^-11+5.2845321999420913*^-20*I,-1.0639334072753522*^-11-5.284655775377806*^-20*I
0.0001568369998263263,2.2921398699308593*^-11+0.*I,2.2921398707656144*^-11+0.*I,2.2921398664646527*^-11+0.*I,-1.1460699371159104*^-11-5.766147456617275*^-20*I,-1.1460699328149483*^-11+5.763477097304283*^-20*I,-1.1460699336497037*^-11-5.763615255754213*^-20*I
0.00015879306893687076,2.4690947332415077*^-11+0.*I,2.4690947341407077*^-11+0.*I,2.4690947295077156*^-11+0.*I,-1.2345473689372496*^-11-6.288813838941638*^-20*I,-1.2345473643042575*^-11+6.285828349826318*^-20*I,-1.2345473652034576*^-11-6.285982812096835*^-20*I
0.00016077353411702563,2.659710416150646*^-11+0.*I,2.6597104171192656*^-11+0.*I,2.659710412128612*^-11+0.*I,-1.3298552105706496*^-11-6.858857512102777*^-20*I,-1.3298552055799957*^-11+6.855519704556827*^-20*I,-1.3298552065486154*^-11-6.855692395640481*^-20*I
0.00016277869963426725,2.8650415031387436*^-11+0.*I,2.865041504182142*^-11+0.*I,2.8650414988062165*^-11+0.*I,-1.4325207542573343*^-11-7.480573095620559*^-20*I,-1.4325207488814085*^-11+7.476841392844523*^-20*I,-1.4325207499248072*^-11-7.477034463717816*^-20*I
0.0001648088735508928,3.0862239877926434*^-11+0.*I,3.0862239889165945*^-11+0.*I,3.086223983125655*^-11+0.*I,-1.5431119967917912*^-11-8.158644515475732*^-20*I,-1.5431119910008516*^-11+8.154472435690689*^-20*I,-1.5431119921248023*^-11-8.154688290114206*^-20*I
0.00016686436777134787,3.324481556962498*^-11+0.*I,3.3244815581732195*^-11+0.*I,3.324481551935228*^-11+0.*I,-1.662240781600244*^-11-8.898180296418809*^-20*I,-1.662240775362253*^-11+8.893515869692572*^-20*I,-1.6622407765729743*^-11-8.893757197708318*^-20*I
